OrderID,OrderDate,CustomerID,CustomerSegment,Region,ProductCategory,ProductName,Channel,UnitPrice,Quantity,Discount,ShippingCost,Revenue,Returned
ORD50090,2025-06-28,C1146,New,Midwest,Footwear,Leather Boots,Mobile App,167.77,2,0.4,10.00,201.32,false
ORD50293,2025-07-14,C1131,VIP,East,Home,Cotton Throw,Online,76.10,3,0,5.60,205.47,false
ORD50869,2025-06-17,C1174,,East,Home,Cotton Throw,Online,35.75,1,0,5.30,35.75,false
ORD50779,2025-08-11,C1155,Returning,South,Apparel,Wool Sweater,In-Store,25.96,1,0,0.00,25.96,false
ORD50762,2025-10-07,C1178,VIP,East,Accessories,Wool Scarf,Online,30.82,2,0,9.94,61.64,false
ORD50275,2025-04-04,C1083,New,West,Apparel,Summer Dress,In-Store,89.44,2,0.05,0.00,169.94,false
ORD50163,2025-08-13,C1153,Returning,Midwest,Beauty,Face Serum,Mobile App,12.78,2,0,4.59,25.56,false
ORD50228,2025-01-03,C1141,Returning,East,Beauty,Hand Cream,In-Store,17.82,3,0,0.00,53.46,false
ORD50654,2025-04-16,C1161,VIP,Midwest,Beauty,Hand Cream,In-Store,50.13,4,0.05,0.00,190.49,false
ORD50292,2025-07-01,C1157,Returning,South,Apparel,Summer Dress,Online,28.05,4,0.2,0.00,89.76,false
ORD50809,2025-12-25,C1025,New,West,Accessories,Sunglasses,Online,20.98,2,0.15,6.65,35.67,false
ORD50540,2025-10-15,C1157,Returning,South,Beauty,Perfume,In-Store,51.80,1,0.4,0.00,31.08,false
ORD50365,2025-08-31,C1085,New,West,Footwear,Running Shoes,In-Store,53.19,1,0.1,0.00,47.87,false
ORD50023,2025-12-28,C1117,Returning,Midwest,Accessories,Leather Belt,In-Store,44.44,1,0,0.00,37.77,false
ORD50544,2025-05-07,C1083,New,West,Accessories,Sunglasses,Online,82.59,1,0.05,7.81,78.46,false
ORD50757,2025-02-19,C1106,Returning,West,Apparel,Wool Sweater,Online,112.08,2,0.05,10.76,212.95,false
ORD50322,2025-11-30,C1101,Returning,West,Beauty,Perfume,Online,35.95,3,0,5.39,107.85,true
ORD50798,2025-11-24,C1043,New,Midwest,Apparel,Denim Jacket,In-Store,111.44,2,0.1,0.00,200.59,false
ORD50093,2025-11-11,C1024,Returning,West,Apparel,Summer Dress,Online,98.56,2,0.4,7.09,118.27,true
ORD50103,2025-05-04,C1031,VIP,South,Apparel,Classic Tee,Online,112.79,5,0.1,0.00,507.56,false
ORD50409,2025-11-30,C1115,VIP,Midwest,Apparel,Denim Jacket,Online,181.96,2,0.1,5.34,327.53,false
ORD50027,2025-11-05,C1066,Returning,South,Beauty,Hand Cream,Online,42.29,2,0.15,11.30,71.89,false
ORD50458,2025-02-02,C1074,New,West,Beauty,Lip Balm,In-Store,53.81,1,0.1,0.00,48.43,false
ORD50234,2025-03-11,C1020,Returning,South,Footwear,Sandals,Mobile App,131.76,2,0.15,4.66,223.99,false
ORD50282,2025-10-27,C1024,Returning,West,Apparel,Wool Sweater,Mobile App,106.78,2,0.2,5.44,170.85,false
ORD50217,2025-01-21,C1102,New,West,Apparel,Classic Tee,Online,57.55,2,0.05,5.53,109.34,false
ORD50255,2025-08-12,C1107,New,East,Home,Wall Art,Mobile App,72.69,2,0,6.03,145.38,false
ORD50465,2025-06-03,C1078,Returning,West,Apparel,Wool Sweater,Online,67.82,1,0.15,8.09,57.65,false
ORD50389,2025-08-15,C1090,New,West,Accessories,Wool Scarf,Online,45.71,1,0,11.42,36.57,false
ORD50543,2025-10-06,C1061,Returning,South,Footwear,Leather Boots,Online,81.57,1,0.05,0.00,77.49,true
ORD50650,2025-05-07,C1155,Returning,South,Footwear,Running Shoes,In-Store,177.51,1,0.2,0.00,142.01,false
ORD50768,2025-05-05,C1054,Returning,Midwest,Beauty,Lip Balm,Online,12.45,2,0.05,6.07,23.65,false
ORD50907,2025-11-26,C1068,New,East,Accessories,Tote Bag,In-Store,67.65,2,0,0.00,135.30,false
ORD50705,2025-12-21,C1126,New,East,Apparel,Classic Tee,Online,36.45,2,0.15,0.00,61.97,false
ORD50834,2025-04-06,C1159,Returning,Midwest,Beauty,Face Serum,Online,20.86,2,0,11.68,41.72,false
ORD50092,2025-03-29,C1065,Returning,Midwest,Apparel,Wool Sweater,Online,102.53,1,0,10.28,102.53,false
ORD50390,2025-07-21,C1052,Returning,Midwest,Accessories,Wool Scarf,In-Store,67.89,1,0.15,0.00,57.71,false
ORD50367,2025-09-20,C1001,Returning,Midwest,Home,Cotton Throw,Online,45.79,3,0.3,5.68,96.16,false
ORD50442,2025-09-17,C1094,New,South,Beauty,Perfume,Online,27.11,2,0,10.39,54.22,false
ORD50776,2025-08-11,C1134,Returning,East,Apparel,Denim Jacket,Online,49.44,2,0.4,7.87,59.33,false
ORD50665,2025-06-03,C1018,Returning,West,Accessories,Tote Bag,Mobile App,22.92,1,0.15,4.55,19.48,false
ORD50780,2025-02-10,C1032,New,West,Apparel,Summer Dress,Online,64.13,1,0,5.82,64.13,false
ORD50618,2025-12-31,C1179,Returning,South,Footwear,Leather Boots,Online,129.35,3,0.15,6.29,329.84,false
ORD50002,2025-12-17,C1026,,West,Beauty,Hand Cream,In-Store,31.08,3,0.25,0.00,69.93,false
ORD50751,2025-06-07,C1135,New,East,Apparel,Classic Tee,Online,51.19,2,0.4,4.66,61.43,true
ORD50189,2025-03-16,C1068,New,East,Beauty,Hand Cream,Mobile App,26.68,2,0.4,10.29,32.02,false
ORD50403,2025-10-27,C1112,New,Midwest,Footwear,Sandals,Mobile App,141.15,1,0.05,10.12,134.09,false
ORD50012,2025-10-09,C1033,New,Midwest,Beauty,Hand Cream,In-Store,53.12,1,0.1,0.00,47.81,false
ORD50557,2025-09-06,C1005,VIP,South,Apparel,Classic Tee,In-Store,110.61,6,0,0.00,663.66,false
ORD50681,2025-07-04,C1125,Returning,East,Beauty,Hand Cream,Online,19.57,3,0,5.61,58.71,false
ORD50337,2025-10-29,C1116,Returning,Midwest,Home,Wall Art,In-Store,45.70,2,0,0.00,91.40,false
ORD50083,2025-04-12,C1178,VIP,East,Accessories,Baseball Cap,Online,66.66,4,0,8.28,266.64,false
ORD50466,2025-05-15,C1158,Returning,West,Accessories,Tote Bag,Online,61.28,1,0,10.61,61.28,false
ORD50717,2025-08-14,C1015,New,West,Footwear,Canvas Sneakers,Online,173.29,1,0.15,0.00,147.30,false
ORD50699,2025-03-23,C1043,New,Midwest,Home,,In-Store,54.22,1,0.05,0.00,51.51,true
ORD50152,2025-02-09,C1120,Returning,South,Beauty,Perfume,Online,27.29,1,0.1,6.43,24.56,false
ORD50277,2025-06-23,C1148,Returning,South,Accessories,Leather Belt,Mobile App,67.25,2,0,3.72,134.50,false
ORD50065,2025-12-24,C1144,Returning,Midwest,Beauty,Bath Set,In-Store,31.70,2,0.2,0.00,50.72,false
ORD50424,2025-04-23,C1028,New,West,Accessories,Baseball Cap,Online,40.79,1,0.3,11.90,28.55,false
ORD50190,2025-06-10,C1172,New,East,Footwear,Leather Boots,In-Store,116.62,1,0.1,0.00,104.96,false
ORD50552,2025-09-16,C1170,New,South,Apparel,Classic Tee,Online,65.91,1,0.1,0.00,59.32,false
ORD50782,2025-11-29,C1119,Returning,South,Apparel,Chino Pants,In-Store,108.68,3,0,0.00,326.04,false
ORD50448,2025-05-12,C1013,,Midwest,Apparel,Summer Dress,Online,82.79,1,0,4.27,66.23,false
ORD50463,2025-11-07,C1087,Returning,West,Home,Cotton Throw,Online,22.99,2,0,11.24,39.08,false
ORD50239,2025-08-07,C1113,Returning,West,Accessories,Wool Scarf,Mobile App,78.18,3,0,5.34,234.54,false
ORD50683,2025-11-28,C1157,,South,Accessories,Tote Bag,Online,29.88,2,0,11.06,59.76,false
ORD50718,2025-07-14,C1155,Returning,South,Apparel,Denim Jacket,In-Store,59.62,1,0.05,0.00,56.64,false
ORD50823,2025-09-19,C1159,Returning,Midwest,Home,Wall Art,In-Store,44.45,1,0.05,0.00,42.23,false
ORD50520,2025-11-12,C1053,Returning,South,Home,Cotton Throw,Online,17.76,1,0.3,9.66,12.43,false
ORD50317,2025-02-09,C1116,Returning,Midwest,Beauty,,Online,14.86,2,0.1,6.76,26.75,false
ORD50854,2025-09-15,C1158,Returning,West,Beauty,Face Serum,In-Store,43.36,3,0,0.00,130.08,false
ORD50513,2025-11-04,C1122,New,East,Accessories,Leather Belt,Online,18.37,2,0.05,4.99,34.90,false
ORD50636,2025-11-23,C1031,VIP,South,Beauty,Bath Set,Online,31.43,4,0.1,0.00,113.15,false
ORD50229,2025-04-21,C1105,Returning,East,Footwear,Running Shoes,In-Store,56.13,3,0.15,0.00,143.13,true
ORD50402,2025-04-22,C1160,New,West,Footwear,Canvas Sneakers,Online,94.18,1,0.15,10.01,80.05,true
ORD50062,2025-05-12,C1173,VIP,East,Apparel,Chino Pants,Online,186.29,2,0,10.97,353.95,false
ORD50830,2025-04-03,C1000,Returning,Midwest,Accessories,Wool Scarf,Online,88.24,1,0.15,11.72,75.00,false
ORD50816,2025-01-06,C1140,Returning,Midwest,Home,Table Lamp,Mobile App,33.57,1,0.15,11.89,28.53,false
ORD50382,2025-02-06,C1085,New,West,Apparel,Denim Jacket,Online,83.90,1,0.2,6.41,67.12,false
ORD50819,2025-08-06,C1083,New,West,Footwear,Canvas Sneakers,Mobile App,63.67,1,0,5.55,63.67,false
ORD50891,2025-11-25,C1097,New,East,Apparel,Chino Pants,Online,72.65,2,0.15,11.70,123.51,false
ORD50736,2025-12-13,C1086,Returning,West,Footwear,Running Shoes,Online,59.38,3,0.25,4.13,133.61,false
ORD50094,2025-02-12,C1072,VIP,East,Beauty,Bath Set,In-Store,79.41,5,0,0.00,397.05,false
ORD50373,2025-05-17,C1028,New,West,Apparel,Chino Pants,In-Store,88.83,2,0.1,0.00,159.89,false
ORD50095,2025-02-20,C1040,Returning,East,Apparel,Chino Pants,Online,104.09,2,0.1,9.33,187.36,false
ORD50248,2025-03-04,C1000,Returning,Midwest,Beauty,Face Serum,Online,55.95,1,0,5.49,55.95,false
ORD50360,2025-09-19,C1057,Returning,South,Beauty,Perfume,Online,60.55,2,0,10.32,121.10,false
ORD50903,2025-08-13,C1119,Returning,South,Home,Ceramic Mug,Mobile App,39.50,3,0.4,8.38,71.10,false
ORD50026,2025-08-25,C1130,New,East,Accessories,Sunglasses,In-Store,40.38,2,0.15,0.00,68.65,false
ORD50729,2025-06-29,C1033,New,Midwest,Apparel,Summer Dress,Online,62.60,2,0,3.77,125.20,false
ORD50276,2025-04-28,C1071,New,Midwest,Apparel,Chino Pants,Mobile App,87.22,1,0,9.88,87.22,false
ORD50034,2025-10-17,C1080,Returning,West,Apparel,Summer Dress,Online,60.41,3,0.1,10.08,163.11,false
ORD50494,2025-09-18,C1070,New,South,Footwear,Canvas Sneakers,In-Store,171.60,2,0.15,0.00,291.72,false
ORD50555,2025-03-08,C1102,New,West,Apparel,Wool Sweater,Mobile App,29.38,1,0.15,8.55,24.97,false
ORD50575,2025-09-18,C1038,New,Midwest,Apparel,Denim Jacket,Online,60.19,1,0.1,4.10,54.17,false
ORD50130,2025-04-24,C1092,Returning,West,Beauty,Lip Balm,In-Store,15.19,3,0.2,0.00,36.46,false
ORD50861,2025-05-24,C1163,New,South,Home,Ceramic Mug,Mobile App,72.11,1,0.1,8.28,64.90,true
ORD50100,2025-05-04,C1117,Returning,Midwest,Beauty,Lip Balm,Mobile App,18.08,1,0.2,10.46,14.46,false
ORD50666,2025-07-15,C1105,Returning,East,Beauty,Perfume,Online,12.95,2,0,8.06,25.90,false
ORD50850,2025-03-13,C1046,New,West,Home,Table Lamp,Online,56.16,2,0,11.34,112.32,false
ORD50674,2025-01-30,C1123,New,East,Footwear,Canvas Sneakers,In-Store,126.28,2,0.2,0.00,202.05,false
ORD50404,2025-12-01,C1069,Returning,East,Beauty,Lip Balm,Online,28.04,2,0.15,11.00,47.67,false
ORD50415,2025-11-17,C1011,,West,Apparel,Chino Pants,Online,97.65,2,0.2,6.74,156.24,false
ORD50017,2025-08-25,C1061,Returning,South,Footwear,Canvas Sneakers,In-Store,127.64,2,0.15,0.00,216.99,false
ORD50672,2025-12-08,C1171,Returning,West,Beauty,Face Serum,Online,12.02,3,0.3,4.71,25.24,false
ORD50480,2025-01-26,C1179,Returning,South,Beauty,Hand Cream,Online,25.39,3,0.2,4.37,60.94,false
ORD50136,2025-11-12,C1111,New,West,Beauty,Bath Set,Online,29.13,3,0.1,10.05,78.65,false
ORD50053,2025-12-30,C1153,Returning,Midwest,Footwear,Leather Boots,In-Store,103.62,3,0.4,0.00,186.52,false
ORD50400,2025-04-17,C1092,Returning,West,Accessories,Baseball Cap,Mobile App,68.33,2,0,10.40,136.66,false
ORD50072,2025-09-28,C1053,Returning,South,Footwear,Loafers,In-Store,146.40,2,0,0.00,292.80,false
ORD50433,2025-10-08,C1098,New,Midwest,Accessories,Baseball Cap,Mobile App,35.31,1,0.1,8.78,31.78,false
ORD50339,2025-05-30,C1025,New,West,Accessories,Baseball Cap,Mobile App,16.22,2,0.15,11.21,27.57,false
ORD50680,2025-08-24,C1122,New,East,Home,Table Lamp,Online,65.98,2,0,0.00,131.96,false
ORD50692,2025-11-18,C1138,Returning,West,Beauty,Face Serum,Online,15.76,3,0.1,10.11,42.55,false
ORD50910,2025-09-13,C1085,New,West,Home,Ceramic Mug,Online,65.95,2,0.1,11.93,118.71,false
ORD50538,2025-03-01,C1014,Returning,West,Accessories,Leather Belt,Online,75.82,2,0.2,4.84,121.31,false
ORD50306,2025-04-12,C1044,Returning,West,Footwear,Canvas Sneakers,Online,65.73,3,0,9.39,197.19,false
ORD50522,2025-10-09,C1020,Returning,South,Home,Throw Pillow,Online,70.87,3,0,11.91,212.61,true
ORD50902,2025-11-06,C1004,New,South,Beauty,Face Serum,Online,43.99,1,0.45,11.05,24.19,false
ORD50200,2025-03-26,C1174,New,East,Accessories,Baseball Cap,In-Store,78.73,1,0.1,0.00,70.86,false
ORD50507,2025-06-23,C1067,,East,Beauty,Bath Set,Online,30.42,1,0.15,0.00,25.86,false
ORD50579,2025-11-09,C1057,Returning,South,Apparel,Denim Jacket,In-Store,69.76,3,0.1,0.00,188.35,false
ORD50649,2025-10-03,C1044,Returning,West,Home,Cotton Throw,Mobile App,25.20,1,0,7.76,25.20,true
ORD50615,2025-04-21,C1032,New,West,Accessories,Baseball Cap,Online,38.03,2,0.05,9.18,72.26,false
ORD50697,2025-10-09,C1117,Returning,Midwest,Footwear,Leather Boots,Online,104.11,2,0.05,8.14,197.81,false
ORD50839,2025-10-05,C1145,New,South,Beauty,Lip Balm,In-Store,21.45,2,0.15,0.00,36.46,false
ORD50142,2025-08-21,C1167,Returning,West,Footwear,Loafers,In-Store,99.51,2,0.15,0.00,169.17,false
ORD50553,2025-12-03,C1164,Returning,South,Accessories,Sunglasses,Online,80.10,3,0.15,3.64,204.25,false
ORD50472,2025-06-24,C1140,Returning,Midwest,Footwear,Sandals,Online,111.45,1,0.05,0.00,105.88,false
ORD50020,2025-11-26,C1002,,East,Beauty,Bath Set,In-Store,39.37,5,0,0.00,196.85,false
ORD50701,2025-09-01,C1163,New,South,Accessories,Wool Scarf,In-Store,77.05,2,0.05,0.00,146.39,true
ORD50191,2025-07-24,C1122,New,East,Footwear,Sandals,Online,86.29,2,0.2,5.44,138.06,false
ORD50374,2025-05-01,C1070,New,South,Apparel,Wool Sweater,Online,28.68,1,0.05,8.27,27.25,false
ORD50831,2025-07-05,C1068,New,East,Apparel,Wool Sweater,Mobile App,77.57,1,0.4,0.00,46.54,true
ORD50857,2025-09-15,C1018,Returning,West,Apparel,Denim Jacket,Mobile App,43.23,1,0,5.17,43.23,false
ORD50039,2025-10-22,C1021,New,Midwest,Beauty,Hand Cream,Online,48.55,3,0.3,4.64,101.95,false
ORD50797,2025-01-11,C1139,New,Midwest,Beauty,Hand Cream,In-Store,14.48,1,0.2,0.00,11.58,false
ORD50310,2025-05-09,C1115,VIP,Midwest,Home,Table Lamp,In-Store,45.76,3,0.05,0.00,130.42,false
ORD50008,2025-04-16,C1152,New,South,Apparel,Chino Pants,In-Store,113.14,2,0,0.00,192.34,false
ORD50283,2025-10-28,C1105,Returning,East,Accessories,Tote Bag,Online,46.69,3,0,4.20,140.07,false
ORD50628,2025-06-09,C1069,Returning,East,Beauty,Face Serum,Online,33.86,2,0,9.35,67.72,false
ORD50726,2025-06-07,C1004,New,South,Accessories,Leather Belt,Online,75.85,2,0.15,5.73,128.94,false
ORD50517,2025-12-31,C1094,New,South,Beauty,Lip Balm,Online,15.90,3,0.15,10.05,40.55,false
ORD50599,2025-01-23,C1014,,West,Beauty,Lip Balm,Online,61.67,2,0.1,6.61,111.01,false
ORD50131,2025-11-13,C1111,New,West,Beauty,Perfume,In-Store,16.98,3,0,0.00,38.20,false
ORD50593,2025-03-02,C1103,VIP,West,Beauty,Hand Cream,Mobile App,30.48,5,0,8.61,152.40,false
ORD50032,2025-08-27,C1174,New,East,Footwear,Sandals,In-Store,57.34,1,0,0.00,54.47,false
ORD50124,2025-10-18,C1011,VIP,West,Accessories,Leather Belt,In-Store,80.35,4,0.05,0.00,305.33,false
ORD50056,2025-02-15,C1160,New,West,Accessories,Sunglasses,In-Store,25.78,1,0,0.00,25.78,false
ORD50290,2025-09-11,C1134,Returning,East,Footwear,Sandals,Online,159.51,3,0.1,9.78,430.68,false
ORD50061,2025-01-13,C1143,Returning,East,Accessories,Wool Scarf,Mobile App,22.06,2,0.05,4.77,41.91,false
ORD50849,2025-07-28,C1003,Returning,East,Footwear,Loafers,In-Store,140.51,2,0,0.00,281.02,false
ORD50127,2025-12-22,C1064,Returning,South,Footwear,Canvas Sneakers,Mobile App,45.03,2,0.3,6.07,63.04,false
ORD50559,2025-02-06,C1053,Returning,South,Home,Wall Art,Mobile App,34.59,3,0,4.55,103.77,true
ORD50387,2025-10-27,C1005,VIP,South,Beauty,Face Serum,Online,93.47,3,0.15,3.56,238.35,false
ORD50363,2025-11-03,C1060,,Midwest,Apparel,Wool Sweater,Mobile App,97.52,1,0.15,8.95,82.89,false
ORD50638,2025-08-24,C1011,VIP,West,Beauty,Bath Set,Online,60.73,3,0,3.72,173.08,false
ORD50547,2025-05-30,C1159,Returning,Midwest,Home,Cotton Throw,Online,58.36,1,0.1,0.00,52.52,false
ORD50212,2025-02-03,C1177,VIP,South,Apparel,Classic Tee,In-Store,146.48,3,0.4,0.00,263.66,false
ORD50210,2025-06-03,C1017,New,Midwest,Beauty,Bath Set,In-Store,11.22,2,0,0.00,22.44,false
ORD50438,2025-06-09,C1145,New,South,Home,Throw Pillow,Online,35.37,1,0,8.77,35.37,false
ORD50719,2025-04-27,C1091,Returning,West,Apparel,Denim Jacket,Online,75.81,1,0.1,5.74,68.23,false
ORD50192,2025-02-16,C1018,Returning,West,Accessories,Baseball Cap,Online,16.59,3,0.1,4.05,44.79,false
ORD50328,2025-08-27,C1031,VIP,South,Footwear,Sandals,Online,84.33,2,0,4.86,168.66,false
ORD50345,2025-10-06,C1121,Returning,West,Footwear,Loafers,Online,62.71,1,0,5.12,62.71,false
ORD50764,2025-04-09,C1178,VIP,East,Footwear,Sandals,Mobile App,205.95,4,0,7.51,823.80,false
ORD50742,2025-03-01,C1012,Returning,West,Home,Ceramic Mug,Mobile App,22.66,1,0,7.80,22.66,false
ORD50644,2025-02-23,C1038,New,Midwest,Home,Table Lamp,Online,31.16,2,0,10.39,62.32,false
ORD50247,2025-10-29,C1149,New,West,Accessories,Sunglasses,Online,20.19,1,0.15,9.65,17.16,false
ORD50314,2025-08-26,C1100,VIP,West,Beauty,Lip Balm,Online,65.15,3,0,5.83,195.45,false
ORD50741,2025-12-19,C1147,,East,Accessories,Sunglasses,In-Store,54.11,2,0.1,0.00,97.40,false
ORD50098,2025-12-08,C1074,New,West,Footwear,Leather Boots,In-Store,152.19,2,0.2,0.00,243.50,false
ORD50011,2025-07-05,C1009,Returning,West,Accessories,Leather Belt,In-Store,81.31,1,0,0.00,81.31,false
ORD50908,2025-11-20,C1141,Returning,East,Accessories,Tote Bag,Mobile App,42.97,1,0.1,5.66,38.67,false
ORD50531,2025-02-08,C1175,,East,Beauty,Hand Cream,In-Store,47.13,1,0,0.00,47.13,false
ORD50660,2025-03-25,C1050,New,West,Beauty,Face Serum,Online,34.47,2,0,11.25,68.94,false
ORD50647,2025-12-21,C1127,New,South,Home,Wall Art,Online,42.93,2,0.05,10.97,81.57,false
ORD50386,2025-03-10,C1003,Returning,East,Home,Wall Art,In-Store,34.31,3,0.1,0.00,92.64,true
ORD50592,2025-11-25,C1115,VIP,Midwest,Beauty,Perfume,Online,56.42,6,0.25,5.95,253.89,false
ORD50331,2025-01-26,C1015,New,West,Home,Wall Art,Online,19.53,2,0.15,11.06,33.20,false
ORD50904,2025-06-08,C1161,VIP,Midwest,Beauty,Bath Set,Mobile App,18.94,5,0.15,0.00,80.50,false
ORD50890,2025-04-07,C1080,Returning,West,Home,Cotton Throw,In-Store,19.35,1,0,0.00,19.35,false
ORD50177,2025-08-19,C1074,,West,Footwear,,In-Store,105.47,1,0,0.00,105.47,false
ORD50558,2025-05-18,C1126,New,East,Footwear,Leather Boots,Online,65.05,1,0.15,0.00,55.29,false
ORD50720,2025-02-12,C1049,New,West,Footwear,Leather Boots,Online,173.96,2,0.05,4.83,330.52,false
ORD50670,2025-02-19,C1122,New,East,Beauty,Bath Set,In-Store,62.38,1,0.1,0.00,56.14,false
ORD50182,2025-03-23,C1083,New,West,Home,Table Lamp,In-Store,44.13,2,0.3,0.00,61.78,false
ORD50449,2025-11-13,C1157,Returning,South,Footwear,Running Shoes,Mobile App,174.26,2,0.15,11.55,296.24,false
ORD50392,2025-07-01,C1066,Returning,South,Beauty,Face Serum,Online,49.44,4,0,0.00,197.76,false
ORD50222,2025-05-09,C1167,Returning,West,Accessories,Baseball Cap,In-Store,38.59,2,0.15,0.00,65.60,false
ORD50080,2025-03-19,C1099,VIP,Midwest,Footwear,Loafers,Online,71.82,5,0.1,11.34,323.19,false
ORD50694,2025-06-24,C1030,Returning,South,Beauty,Bath Set,Online,58.26,3,0.4,0.00,104.87,false
ORD50596,2025-12-01,C1059,New,West,Beauty,Hand Cream,Online,37.50,2,0.15,8.29,63.75,false
ORD50050,2025-06-25,C1044,Returning,West,Apparel,Summer Dress,Online,68.77,3,0,11.31,206.31,false
ORD50421,2025-07-25,C1127,New,South,Home,Table Lamp,In-Store,73.67,3,0.1,0.00,198.91,false
ORD50486,2025-10-10,C1112,New,Midwest,Home,Wall Art,In-Store,68.31,1,0.15,0.00,58.06,false
ORD50203,2025-08-05,C1169,VIP,West,Home,Throw Pillow,Mobile App,100.53,2,0,11.38,201.06,false
ORD50383,2025-10-15,C1049,New,West,Footwear,Sandals,Online,61.59,1,0.2,10.48,49.27,false
ORD50323,2025-12-27,C1023,VIP,West,Apparel,Summer Dress,In-Store,75.36,2,0,0.00,82.90,true
ORD50077,2025-11-16,C1005,VIP,South,Apparel,Classic Tee,In-Store,86.93,6,0.15,0.00,443.34,false
ORD50157,2025-11-19,C1006,Returning,East,Apparel,Summer Dress,Online,101.94,2,0.15,5.11,173.30,false
ORD50208,2025-06-05,C1005,VIP,South,Accessories,Sunglasses,Online,80.78,3,0,6.85,242.34,false
ORD50867,2025-06-15,C1146,New,Midwest,Apparel,Chino Pants,Online,62.48,1,0.05,6.15,59.36,false
ORD50305,2025-11-07,C1063,Returning,East,Home,Wall Art,In-Store,79.88,3,0.1,0.00,215.68,false
ORD50565,2025-08-07,C1026,Returning,West,Accessories,Baseball Cap,Mobile App,40.52,2,0.2,9.41,64.83,true
ORD50284,2025-07-24,C1105,Returning,East,Beauty,Hand Cream,Online,44.66,3,0.05,10.49,127.28,false
ORD50489,2025-12-16,C1091,Returning,West,Home,Cotton Throw,Mobile App,46.80,1,0.3,7.57,32.76,false
ORD50753,2025-01-08,C1100,VIP,West,Beauty,Perfume,In-Store,25.73,2,0,0.00,51.46,false
ORD50598,2025-04-12,C1026,Returning,West,Accessories,Leather Belt,Online,31.30,1,0,7.37,31.30,false
ORD50457,2025-04-07,C1045,Returning,Midwest,Footwear,Canvas Sneakers,In-Store,103.39,3,0,0.00,310.17,false
ORD50000,2025-02-20,C1167,Returning,West,Apparel,Chino Pants,In-Store,33.33,1,0.05,0.00,31.66,false
ORD50405,2025-04-24,C1171,Returning,West,Footwear,Sandals,In-Store,58.20,1,0,0.00,58.20,false
ORD50573,2025-08-06,C1144,Returning,Midwest,Home,Wall Art,Online,27.49,1,0.4,0.00,16.49,false
ORD50315,2025-03-21,C1025,New,West,Accessories,Wool Scarf,Online,15.07,1,0,8.16,13.56,false
ORD50216,2025-05-17,C1047,New,East,Footwear,,In-Store,140.35,1,0.05,0.00,133.33,false
ORD50661,2025-08-04,C1143,Returning,East,Apparel,Chino Pants,Online,95.94,3,0.1,5.28,259.04,false
ORD50724,2025-04-12,C1160,New,West,Home,Wall Art,Online,43.29,2,0.15,7.11,73.59,false
ORD50506,2025-09-06,C1143,Returning,East,Home,Table Lamp,In-Store,30.57,1,0,0.00,27.51,false
ORD50488,2025-10-20,C1002,VIP,East,Apparel,Summer Dress,Online,41.27,4,0.3,5.91,115.56,false
ORD50733,2025-06-10,C1063,Returning,East,Apparel,Chino Pants,Mobile App,88.53,2,0.1,0.00,159.35,false
ORD50533,2025-07-04,C1019,Returning,East,Home,Ceramic Mug,Online,34.50,3,0,7.30,103.50,false
ORD50708,2025-06-18,C1164,Returning,South,Footwear,Sandals,In-Store,99.62,1,0,0.00,99.62,false
ORD50632,2025-10-06,C1141,,East,Apparel,Summer Dress,Mobile App,86.37,3,0.2,8.61,207.29,false
ORD50566,2025-11-04,C1070,New,South,Beauty,Lip Balm,Online,25.43,1,0.1,7.80,22.89,false
ORD50576,2025-04-27,C1030,Returning,South,Beauty,Lip Balm,In-Store,42.02,2,0,0.00,84.04,false
ORD50625,2025-01-09,C1056,Returning,East,Apparel,Wool Sweater,In-Store,27.87,3,0.1,0.00,75.25,false
ORD50735,2025-03-05,C1149,New,West,Apparel,Wool Sweater,Mobile App,58.92,1,0.3,4.44,41.24,false
ORD50470,2025-04-08,C1156,New,West,Beauty,Hand Cream,Mobile App,27.49,2,0.15,6.77,46.73,false
ORD50805,2025-01-29,C1060,Returning,Midwest,Apparel,Chino Pants,In-Store,43.26,2,0,0.00,86.52,false
ORD50413,2025-11-28,C1044,Returning,West,Footwear,Sandals,Online,98.77,2,0.15,8.69,167.91,false
