OrderID,OrderDate,CustomerID,CustomerSegment,Region,ProductCategory,ProductName,Channel,UnitPrice,Quantity,Discount,ShippingCost,Revenue,Returned
ORD50871,2025-05-23,C1023,VIP,West,Footwear,Canvas Sneakers,In-Store,200.81,3,0,0.00,602.43,false
ORD50508,2025-12-10,C1139,New,Midwest,Accessories,Tote Bag,In-Store,15.17,1,0,0.00,15.17,false
ORD50678,2025-08-30,C1093,New,South,Beauty,Hand Cream,Online,31.79,4,0.1,7.82,114.44,false
ORD50384,2025-07-12,C1130,New,East,Accessories,Wool Scarf,Online,88.85,1,0.1,6.24,79.97,false
ORD50241,2025-06-30,C1159,Returning,Midwest,Home,Throw Pillow,Mobile App,31.88,1,0.15,6.11,27.10,false
ORD50859,2025-12-14,C1102,New,West,Footwear,Canvas Sneakers,In-Store,154.81,2,0.5,0.00,154.81,true
ORD50482,2025-08-13,C1122,New,East,Accessories,Leather Belt,Online,30.19,2,0.05,8.32,57.36,false
ORD50704,2025-07-22,C1028,New,West,Apparel,Classic Tee,Mobile App,87.26,1,0.15,9.96,74.17,false
ORD50047,2025-11-07,C1020,Returning,South,Footwear,Sandals,Online,137.75,1,0,4.45,137.75,false
ORD50289,2025-07-26,C1080,Returning,West,Footwear,Canvas Sneakers,In-Store,121.48,2,0,0.00,230.81,false
ORD50791,2025-06-09,C1030,Returning,South,Accessories,Wool Scarf,Online,26.80,2,0.2,0.00,42.88,false
ORD50022,2025-09-15,C1084,New,Midwest,Apparel,Classic Tee,In-Store,104.45,2,0.2,0.00,167.12,false
ORD50860,2025-11-06,C1141,Returning,East,Accessories,Baseball Cap,Mobile App,53.55,2,0.2,7.31,85.68,true
ORD50684,2025-06-18,C1126,New,East,Apparel,Summer Dress,Mobile App,34.51,2,0.2,5.64,55.22,true
ORD50556,2025-06-18,C1082,Returning,East,Accessories,Wool Scarf,In-Store,53.81,1,0.3,0.00,37.67,false
ORD50301,2025-07-04,C1080,Returning,West,Home,Throw Pillow,Online,79.39,3,0.15,3.92,202.44,false
ORD50159,2025-03-02,C1074,New,West,Footwear,Leather Boots,In-Store,74.42,2,0,0.00,126.51,true
ORD50796,2025-05-11,C1017,New,Midwest,Accessories,Leather Belt,In-Store,49.16,2,0,0.00,98.32,false
ORD50541,2025-04-13,C1081,New,Midwest,Beauty,Bath Set,Online,35.94,2,0.15,6.90,61.10,false
ORD50530,2025-05-04,C1166,Returning,Midwest,Beauty,Lip Balm,Online,48.50,2,0.2,4.40,77.60,false
ORD50406,2025-10-09,C1000,Returning,Midwest,Apparel,Denim Jacket,Online,43.90,1,0.1,0.00,39.51,false
ORD50263,2025-05-01,C1016,Returning,South,Accessories,Leather Belt,Mobile App,70.05,1,0,0.00,63.05,false
ORD50435,2025-06-10,C1078,Returning,West,Home,Ceramic Mug,In-Store,55.71,2,0.3,0.00,77.99,false
ORD50043,2025-02-26,C1062,Returning,West,Footwear,Loafers,In-Store,118.61,1,0.05,0.00,112.68,false
ORD50549,2025-01-14,C1165,New,South,Accessories,Leather Belt,Mobile App,42.31,1,0.1,11.91,38.08,false
ORD50147,2025-06-25,C1037,Returning,West,Beauty,Hand Cream,Online,23.24,2,0.05,5.55,44.16,false
ORD50096,2025-03-06,C1143,,East,Beauty,Bath Set,Online,64.97,1,0.15,6.21,55.22,false
ORD50377,2025-05-13,C1091,Returning,West,Footwear,Sandals,In-Store,168.16,1,0.3,0.00,117.71,false
ORD50872,2025-04-25,C1101,Returning,West,Apparel,Denim Jacket,Mobile App,28.50,2,0,6.77,51.30,false
ORD50570,2025-04-11,C1118,Returning,South,Footwear,Canvas Sneakers,In-Store,70.26,2,0,0.00,140.52,false
ORD50771,2025-12-03,C1129,Returning,West,Footwear,Canvas Sneakers,In-Store,158.41,3,0.15,0.00,403.95,false
ORD50245,2025-08-13,C1165,New,South,Apparel,Summer Dress,Online,63.31,1,0,5.18,63.31,false
ORD50273,2025-10-31,C1044,Returning,West,Accessories,Tote Bag,Online,87.74,2,0,8.12,175.48,false
ORD50645,2025-12-01,C1131,VIP,East,Beauty,Lip Balm,In-Store,54.25,4,0,0.00,195.30,false
ORD50297,2025-01-01,C1106,Returning,West,Apparel,Wool Sweater,In-Store,75.31,1,0,0.00,75.31,false
ORD50744,2025-03-26,C1152,New,South,Accessories,Tote Bag,Online,45.23,1,0.3,7.49,31.66,false
ORD50082,2025-08-29,C1094,New,South,Apparel,Denim Jacket,Online,89.42,3,0.05,9.87,254.85,false
ORD50221,2025-11-30,C1068,New,East,Footwear,Loafers,Online,85.91,1,0,11.92,85.91,false
ORD50349,2025-10-29,C1026,Returning,West,Apparel,Summer Dress,Online,25.08,1,0,6.32,25.08,false
ORD50656,2025-11-02,C1174,New,East,Apparel,Chino Pants,In-Store,67.08,1,0.1,0.00,60.37,false
ORD50370,2025-04-17,C1142,VIP,East,Apparel,Denim Jacket,In-Store,107.60,2,0.2,0.00,172.16,false
ORD50511,2025-04-19,C1062,Returning,West,Apparel,Denim Jacket,Mobile App,54.90,1,0,6.74,54.90,false
ORD50698,2025-02-01,C1013,Returning,Midwest,Home,Ceramic Mug,Online,12.98,1,0.05,9.40,12.33,false
ORD50894,2025-09-03,C1006,Returning,East,Apparel,Wool Sweater,In-Store,42.99,1,0,0.00,36.54,false
ORD50634,2025-06-24,C1036,New,West,Beauty,Bath Set,Mobile App,17.10,1,0.2,11.66,13.68,false
ORD50514,2025-10-28,C1155,Returning,South,Apparel,Classic Tee,Online,87.56,4,0.3,9.01,245.17,false
ORD50840,2025-02-12,C1032,New,West,Footwear,Leather Boots,Mobile App,120.33,1,0.15,5.74,102.28,false
ORD50074,2025-11-05,C1158,Returning,West,Beauty,Bath Set,In-Store,58.10,3,0,0.00,174.30,false
ORD50171,2025-01-12,C1151,VIP,West,Beauty,Lip Balm,Mobile App,21.12,4,0.15,5.34,71.81,false
ORD50308,2025-10-02,C1051,New,East,Home,Wall Art,Mobile App,77.00,1,0.15,5.37,65.45,false
ORD50461,2025-06-11,C1135,New,East,Footwear,Canvas Sneakers,Online,73.81,1,0.15,9.19,62.74,false
ORD50535,2025-07-19,C1036,New,West,Apparel,Classic Tee,Online,28.70,1,0.4,5.33,17.22,false
ORD50058,2025-03-02,C1111,New,West,Footwear,Sandals,Online,123.24,1,0.1,3.65,110.92,false
ORD50523,2025-09-07,C1088,New,West,Footwear,Canvas Sneakers,Online,177.20,1,0,4.10,150.62,false
ORD50749,2025-05-21,C1099,VIP,Midwest,Home,Table Lamp,In-Store,27.67,5,0,0.00,138.35,false
ORD50427,2025-12-17,C1063,Returning,East,Home,Table Lamp,Mobile App,17.32,3,0.15,5.42,44.17,false
ORD50426,2025-01-22,C1040,,East,Home,Wall Art,In-Store,75.91,2,0.2,0.00,121.46,false
ORD50810,2025-03-22,C1103,VIP,West,Footwear,Sandals,Online,83.47,5,0,0.00,417.35,true
ORD50561,2025-02-20,C1077,Returning,West,Home,Throw Pillow,Mobile App,25.71,2,0,11.57,51.42,true
ORD50295,2025-03-24,C1076,New,Midwest,Accessories,Wool Scarf,Online,75.56,1,0,10.17,75.56,false
ORD50024,2025-01-30,C1055,Returning,Midwest,Beauty,Face Serum,Online,12.46,2,0.05,7.69,23.67,false
ORD50408,2025-03-31,C1049,New,West,Accessories,Leather Belt,In-Store,65.13,2,0.2,0.00,104.21,false
ORD50837,2025-02-22,C1011,VIP,West,Footwear,Running Shoes,Online,248.92,5,0.15,5.34,1057.91,false
ORD50756,2025-09-11,C1120,Returning,South,Home,Ceramic Mug,Online,13.53,2,0.05,6.99,25.71,false
ORD50444,2025-02-27,C1092,Returning,West,Accessories,Tote Bag,Online,43.98,3,0,8.13,131.94,false
ORD50518,2025-06-12,C1003,Returning,East,Accessories,Baseball Cap,Online,49.53,2,0.05,5.10,94.11,false
ORD50456,2025-03-29,C1143,Returning,East,Apparel,Classic Tee,Online,83.16,1,0.3,8.30,58.21,true
ORD50038,2025-08-04,C1122,New,East,Footwear,Running Shoes,Mobile App,140.47,1,0,4.66,140.47,false
ORD50585,2025-03-05,C1056,Returning,East,Footwear,Canvas Sneakers,Online,179.84,1,0.2,11.83,143.87,true
ORD50898,2025-02-11,C1114,New,Midwest,Beauty,Bath Set,Mobile App,26.45,2,0.2,5.99,42.32,false
ORD50344,2025-04-13,C1054,Returning,Midwest,Footwear,Leather Boots,In-Store,131.90,3,0.1,0.00,356.13,false
ORD50703,2025-12-24,C1102,New,West,Footwear,Sandals,Mobile App,154.23,2,0.3,8.34,215.92,true
ORD50218,2025-09-05,C1134,Returning,East,Apparel,Denim Jacket,In-Store,114.01,3,0,0.00,290.73,false
ORD50495,2025-10-13,C1147,Returning,East,Apparel,Wool Sweater,In-Store,113.80,2,0.2,0.00,182.08,false
ORD50035,2025-01-18,C1001,Returning,Midwest,Home,Cotton Throw,Online,66.46,2,0.1,3.54,119.63,false
ORD50054,2025-02-24,C1057,Returning,South,Home,Throw Pillow,Online,26.71,2,0,3.75,53.42,true
ORD50879,2025-12-31,C1030,Returning,South,Accessories,Sunglasses,Mobile App,55.66,3,0.2,10.00,133.58,false
ORD50881,2025-03-18,C1017,New,Midwest,Apparel,Wool Sweater,In-Store,51.86,1,0.15,0.00,44.08,false
ORD50170,2025-12-13,C1004,New,South,Apparel,Summer Dress,In-Store,78.53,3,0,0.00,235.59,false
ORD50353,2025-08-17,C1168,New,South,Footwear,Loafers,Online,64.33,1,0,4.72,64.33,false
ORD50710,2025-06-07,C1009,Returning,West,Apparel,Summer Dress,Online,27.63,2,0.1,11.04,49.73,false
ORD50195,2025-10-23,C1118,Returning,South,Home,Throw Pillow,In-Store,76.81,3,0,0.00,230.43,false
ORD50101,2025-01-16,C1016,Returning,South,Footwear,Canvas Sneakers,In-Store,76.04,3,0.05,0.00,216.71,false
ORD50546,2025-04-08,C1127,New,South,Footwear,Loafers,Online,124.72,2,0.3,5.51,174.61,false
ORD50519,2025-05-21,C1136,VIP,East,Footwear,Sandals,Online,193.71,4,0,7.17,774.84,false
ORD50430,2025-08-25,C1023,VIP,West,Apparel,Classic Tee,Online,71.46,3,0.1,11.45,192.94,false
ORD50219,2025-09-08,C1178,VIP,East,Footwear,Canvas Sneakers,Online,171.27,2,0.1,11.39,308.29,true
ORD50686,2025-07-28,C1005,VIP,South,Home,Wall Art,Mobile App,80.84,4,0.15,8.92,274.86,true
ORD50812,2025-07-12,C1121,Returning,West,Home,Table Lamp,Online,50.57,1,0,3.72,50.57,false
ORD50352,2025-03-05,C1127,New,South,Beauty,Hand Cream,Mobile App,12.21,2,0.05,7.81,23.20,true
ORD50734,2025-06-05,C1006,Returning,East,Home,Throw Pillow,Mobile App,18.20,1,0,6.72,10.92,false
ORD50113,2025-07-30,C1166,Returning,Midwest,Beauty,Face Serum,Mobile App,37.43,2,0.05,0.00,71.12,false
ORD50700,2025-09-27,C1096,New,East,Beauty,Face Serum,In-Store,22.16,2,0.05,0.00,42.10,false
ORD50913,2025-04-07,C1037,Returning,West,Beauty,Perfume,In-Store,64.83,2,0.2,0.00,103.73,true
ORD50804,2025-01-08,C1159,,Midwest,Home,Wall Art,Online,76.60,2,0.15,5.93,130.22,false
ORD50355,2025-09-13,C1101,Returning,West,Beauty,Face Serum,Mobile App,51.88,2,0.1,7.04,93.38,false
ORD50114,2025-06-30,C1084,New,Midwest,Footwear,Running Shoes,Mobile App,67.05,2,0.1,6.97,120.69,false
ORD50318,2025-12-22,C1078,Returning,West,Apparel,Summer Dress,In-Store,119.72,2,0,0.00,143.66,false
ORD50668,2025-12-25,C1173,VIP,East,Apparel,Chino Pants,Online,74.34,2,0.15,4.08,126.38,true
ORD50109,2025-05-05,C1038,New,Midwest,Accessories,Wool Scarf,Online,65.96,1,0,7.09,65.96,false
ORD50336,2025-05-23,C1134,Returning,East,Beauty,Face Serum,Mobile App,45.34,2,0,0.00,90.68,false
ORD50609,2025-08-17,C1049,New,West,Footwear,Running Shoes,In-Store,82.83,2,0.1,0.00,149.09,false
ORD50225,2025-05-08,C1017,New,Midwest,Footwear,Loafers,Online,45.94,1,0,7.11,45.94,false
ORD50848,2025-11-28,C1145,New,South,Home,Ceramic Mug,Online,76.91,2,0.1,10.28,138.44,false
ORD50659,2025-09-17,C1113,Returning,West,Footwear,Sandals,In-Store,127.18,3,0,0.00,381.54,false
ORD50655,2025-08-09,C1008,New,South,Home,Wall Art,In-Store,56.32,1,0,0.00,56.32,false
ORD50393,2025-05-21,C1000,Returning,Midwest,Home,Cotton Throw,In-Store,50.56,3,0.2,0.00,121.34,false
ORD50836,2025-01-15,C1022,VIP,East,Footwear,Leather Boots,Online,92.48,5,0,5.82,462.40,true
ORD50148,2025-05-12,C1163,New,South,Footwear,Sandals,Online,78.19,1,0,5.51,78.19,false
ORD50129,2025-09-21,C1096,New,East,Beauty,Perfume,Online,31.85,2,0,5.11,63.70,false
ORD50778,2025-05-28,C1016,Returning,South,Footwear,Canvas Sneakers,Online,56.02,1,0,4.40,56.02,false
ORD50766,2025-03-14,C1007,Returning,West,Beauty,Lip Balm,In-Store,42.38,1,0.15,0.00,36.02,false
ORD50041,2025-06-14,C1075,New,South,Beauty,Perfume,Online,39.75,2,0.2,6.27,63.60,false
ORD50855,2025-05-10,C1112,,Midwest,Accessories,Tote Bag,In-Store,64.41,2,0.2,0.00,103.06,false
ORD50581,2025-03-16,C1042,Returning,South,Accessories,Leather Belt,Online,69.47,1,0,7.64,69.47,false
ORD50657,2025-04-24,C1061,Returning,South,Home,Wall Art,Online,16.01,2,0,4.10,32.02,false
ORD50451,2025-06-04,C1089,Returning,West,Apparel,Classic Tee,Mobile App,38.62,2,0,5.17,77.24,false
ORD50340,2025-12-18,C1118,Returning,South,Accessories,Sunglasses,Online,60.66,3,0.1,9.97,163.78,false
ORD50288,2025-03-08,C1088,New,West,Beauty,Lip Balm,In-Store,13.86,2,0.05,0.00,26.33,false
ORD50455,2025-04-29,C1023,VIP,West,Home,Throw Pillow,In-Store,62.08,3,0,0.00,186.24,false
ORD50286,2025-07-29,C1166,,Midwest,Home,Wall Art,Online,69.55,1,0.2,7.35,55.64,false
ORD50172,2025-04-05,C1098,New,Midwest,Home,Table Lamp,Online,28.71,2,0.3,8.90,40.19,false
ORD50055,2025-09-26,C1062,Returning,West,Apparel,Chino Pants,In-Store,93.89,1,0.15,0.00,79.81,false
ORD50226,2025-01-18,C1158,,West,Footwear,Loafers,Online,99.64,3,0.05,5.69,283.97,false
ORD50693,2025-10-18,C1156,New,West,Footwear,Canvas Sneakers,In-Store,41.31,1,0,0.00,41.31,false
ORD50551,2025-12-03,C1096,New,East,Accessories,Baseball Cap,In-Store,31.08,2,0.05,0.00,59.05,false
ORD50567,2025-08-16,C1159,Returning,Midwest,Home,Wall Art,Online,31.62,2,0.2,8.36,50.59,false
ORD50464,2025-08-02,C1158,Returning,West,Footwear,,Online,130.60,2,0,0.00,261.20,false
ORD50003,2025-06-24,C1025,New,West,Beauty,Lip Balm,Online,49.48,2,0,4.54,79.17,false
ORD50611,2025-06-24,C1105,,East,Accessories,Tote Bag,Online,46.72,3,0.1,4.82,126.14,false
ORD50137,2025-05-19,C1022,,East,Apparel,Wool Sweater,Online,88.30,2,0,4.94,176.60,false
ORD50059,2025-01-19,C1107,New,East,Apparel,Summer Dress,In-Store,49.10,2,0.1,0.00,88.38,false
ORD50422,2025-12-22,C1039,Returning,East,Home,Ceramic Mug,Online,66.11,3,0.15,4.27,168.58,false
ORD50018,2025-02-16,C1165,New,South,Accessories,Baseball Cap,Online,74.99,2,0.2,4.48,119.98,false
ORD50063,2025-08-24,C1068,New,East,Accessories,Leather Belt,In-Store,69.84,2,0.1,0.00,125.71,false
ORD50775,2025-09-13,C1064,Returning,South,Home,Table Lamp,Mobile App,42.16,4,0.3,8.61,118.05,false
ORD50711,2025-01-14,C1133,New,East,Footwear,Sandals,Online,61.63,2,0.2,5.42,98.61,false
ORD50154,2025-03-13,C1000,Returning,Midwest,Apparel,Chino Pants,Online,41.67,1,0.3,9.26,29.17,false
ORD50014,2025-08-25,C1023,,West,Apparel,Classic Tee,In-Store,71.10,4,0.1,0.00,255.96,false
ORD50539,2025-06-13,C1055,Returning,Midwest,Apparel,Summer Dress,Online,87.71,1,0,4.16,87.71,false
ORD50818,2025-09-01,C1166,,Midwest,Home,Ceramic Mug,In-Store,31.06,3,0.15,0.00,79.20,false
ORD50484,2025-12-23,C1134,Returning,East,Apparel,Denim Jacket,In-Store,45.75,2,0.1,0.00,82.35,false
ORD50057,2025-02-14,C1178,VIP,East,Apparel,Summer Dress,Online,185.07,2,0.2,8.06,296.11,false
ORD50184,2025-01-27,C1060,Returning,Midwest,Accessories,Wool Scarf,Online,87.16,2,0,3.50,174.32,false
ORD50631,2025-09-13,C1130,New,East,Accessories,Sunglasses,Online,87.00,1,0.05,7.66,82.65,false
ORD50474,2025-02-06,C1124,New,Midwest,Footwear,Running Shoes,In-Store,75.00,1,0.05,0.00,71.25,false
ORD50803,2025-07-05,C1139,New,Midwest,Apparel,Classic Tee,Online,40.02,2,0.1,6.73,72.04,false
ORD50568,2025-05-05,C1158,Returning,West,Apparel,Denim Jacket,Online,45.59,3,0,11.50,129.93,false
ORD50223,2025-06-24,C1161,VIP,Midwest,Footwear,Running Shoes,Mobile App,211.78,5,0,10.05,1058.90,false
ORD50577,2025-05-31,C1054,Returning,Midwest,Beauty,Perfume,Online,22.32,2,0,8.88,44.64,false
ORD50185,2025-06-14,C1116,Returning,Midwest,Home,Table Lamp,In-Store,61.88,3,0,0.00,185.64,false
ORD50379,2025-07-10,C1079,Returning,South,Footwear,Loafers,Mobile App,137.81,2,0,4.14,275.62,false
ORD50897,2025-12-12,C1162,New,Midwest,Accessories,Sunglasses,Online,19.10,1,0,5.38,13.37,false
ORD50685,2025-10-14,C1076,New,Midwest,Beauty,Face Serum,In-Store,41.98,3,0,0.00,125.94,false
ORD50597,2025-07-24,C1057,Returning,South,Beauty,Lip Balm,Mobile App,55.92,2,0.05,9.10,106.25,false
ORD50068,2025-06-24,C1093,New,South,Accessories,Wool Scarf,In-Store,18.39,1,0.3,0.00,12.87,false
ORD50030,2025-09-14,C1158,Returning,West,Home,Table Lamp,Mobile App,73.43,2,0.15,4.47,124.83,false
ORD50048,2025-01-01,C1074,New,West,Apparel,Summer Dress,Online,73.28,1,0,10.65,69.62,false
ORD50591,2025-10-31,C1052,,Midwest,Footwear,Running Shoes,Online,88.11,3,0.4,9.36,158.60,false
ORD50526,2025-12-25,C1135,New,East,Apparel,Chino Pants,Online,79.71,2,0,10.71,127.54,false
ORD50436,2025-08-27,C1067,New,East,Home,Wall Art,Online,28.07,1,0,6.82,28.07,false
ORD50787,2025-06-25,C1078,Returning,West,Home,Throw Pillow,Mobile App,41.63,1,0,9.11,41.63,false
ORD50473,2025-07-05,C1030,Returning,South,Footwear,Sandals,Online,114.06,3,0.05,3.77,325.07,false
ORD50266,2025-02-08,C1144,Returning,Midwest,Apparel,Summer Dress,Online,82.82,3,0,11.01,248.46,false
ORD50338,2025-07-04,C1048,Returning,South,Accessories,Tote Bag,Mobile App,33.34,3,0.05,5.05,95.02,false
ORD50790,2025-06-25,C1022,VIP,East,Home,Table Lamp,Mobile App,43.94,4,0,7.70,175.76,false
ORD50303,2025-02-03,C1114,New,Midwest,Footwear,Leather Boots,In-Store,136.86,1,0.1,0.00,123.17,false
ORD50478,2025-04-18,C1100,VIP,West,Home,Cotton Throw,In-Store,119.58,5,0.05,0.00,568.00,false
ORD50795,2025-02-21,C1002,,East,Accessories,Sunglasses,Online,62.19,5,0,0.00,310.95,true
ORD50429,2025-04-29,C1148,Returning,South,Accessories,Leather Belt,In-Store,63.98,2,0.05,0.00,121.56,false
ORD50253,2025-02-11,C1008,New,South,Home,Throw Pillow,In-Store,15.05,2,0,0.00,30.10,false
ORD50911,2025-10-11,C1162,New,Midwest,Beauty,Bath Set,In-Store,17.99,2,0.05,0.00,34.18,false
ORD50793,2025-01-08,C1068,New,East,Footwear,Running Shoes,Online,99.35,1,0,9.89,99.35,false
ORD50330,2025-02-18,C1037,Returning,West,Beauty,Bath Set,In-Store,55.61,1,0,0.00,55.61,false
ORD50238,2025-11-29,C1178,VIP,East,Beauty,Bath Set,Online,44.21,4,0.25,10.89,132.63,false
ORD50739,2025-06-17,C1015,New,West,Beauty,Face Serum,Mobile App,37.76,2,0,9.62,75.52,false
ORD50087,2025-04-13,C1051,New,East,Home,Cotton Throw,In-Store,25.77,2,0.15,0.00,43.81,false
ORD50108,2025-10-10,C1116,Returning,Midwest,Apparel,Summer Dress,In-Store,69.65,3,0.3,0.00,146.27,false
ORD50134,2025-10-26,C1039,Returning,East,Accessories,Baseball Cap,Online,88.29,3,0,4.04,264.87,false
ORD50614,2025-05-20,C1133,New,East,Home,Throw Pillow,Mobile App,77.12,1,0,4.45,73.26,true
ORD50214,2025-12-27,C1174,New,East,Footwear,Loafers,Online,160.33,2,0.15,8.01,272.56,false
ORD50560,2025-10-28,C1028,New,West,Beauty,Hand Cream,Online,25.12,2,0.05,9.08,47.73,false
ORD50562,2025-09-24,C1093,New,South,Home,Table Lamp,In-Store,13.58,2,0.2,0.00,21.73,false
ORD50743,2025-11-05,C1011,VIP,West,Home,Table Lamp,Online,70.57,5,0.2,5.07,282.28,false
ORD50707,2025-07-27,C1166,Returning,Midwest,Apparel,Wool Sweater,Online,68.32,2,0,10.95,136.64,false
ORD50786,2025-12-08,C1045,Returning,Midwest,Home,Wall Art,Online,44.44,3,0.2,7.84,106.66,false
ORD50765,2025-03-09,C1067,New,East,Accessories,Baseball Cap,In-Store,39.52,2,0.2,0.00,63.23,false
ORD50462,2025-04-07,C1032,New,West,Accessories,Wool Scarf,Online,77.11,1,0.3,10.30,53.98,false
ORD50658,2025-04-21,C1154,New,West,Home,Throw Pillow,Online,29.85,1,0.1,10.27,26.87,false
ORD50158,2025-03-05,C1035,New,South,Footwear,Canvas Sneakers,In-Store,160.65,1,0.15,0.00,136.55,false
ORD50249,2025-02-02,C1084,New,Midwest,Footwear,Canvas Sneakers,In-Store,151.37,2,0.4,0.00,181.64,true
ORD50545,2025-07-26,C1062,Returning,West,Accessories,Leather Belt,In-Store,55.73,3,0,0.00,167.19,false
ORD50467,2025-01-27,C1078,Returning,West,Apparel,Classic Tee,In-Store,55.70,1,0.15,0.00,47.34,false
ORD50155,2025-10-24,C1179,Returning,South,Apparel,Summer Dress,Online,51.24,3,0.05,5.65,146.03,false
ORD50097,2025-07-08,C1053,Returning,South,Footwear,Canvas Sneakers,Online,47.20,3,0.15,10.48,120.36,false
ORD50689,2025-10-14,C1086,Returning,West,Beauty,Face Serum,In-Store,14.67,2,0.05,0.00,27.87,false
ORD50842,2025-10-19,C1048,Returning,South,Apparel,Summer Dress,Online,78.98,3,0,9.27,236.94,false
ORD50677,2025-10-15,C1146,New,Midwest,Accessories,Baseball Cap,Online,66.80,2,0,8.82,133.60,false
ORD50141,2025-11-24,C1129,Returning,West,Home,,Mobile App,41.12,2,0.1,9.21,74.02,false
ORD50622,2025-11-06,C1053,Returning,South,Apparel,Chino Pants,In-Store,96.13,4,0.15,0.00,326.84,false
ORD50343,2025-01-20,C1172,New,East,Home,Ceramic Mug,Online,57.97,2,0.1,11.47,104.35,false
ORD50143,2025-10-24,C1095,Returning,East,Home,Ceramic Mug,In-Store,20.92,2,0,0.00,35.56,false
ORD50354,2025-11-12,C1103,VIP,West,Apparel,Denim Jacket,In-Store,42.21,3,0.15,0.00,107.64,false
ORD50669,2025-12-30,C1121,Returning,West,Beauty,Perfume,Online,58.49,4,0.3,11.03,163.77,false
ORD50690,2025-07-13,C1004,New,South,Home,Ceramic Mug,In-Store,69.17,2,0,0.00,138.34,false
ORD50186,2025-01-12,C1174,New,East,Home,Throw Pillow,Online,34.18,1,0.15,11.20,29.05,false
ORD50005,2025-06-15,C1092,Returning,West,Home,Cotton Throw,Mobile App,19.52,2,0,4.40,39.04,false
ORD50852,2025-09-09,C1115,VIP,Midwest,Apparel,Denim Jacket,In-Store,132.78,3,0,0.00,378.42,false
ORD50001,2025-03-18,C1120,Returning,South,Footwear,Sandals,Online,146.75,3,0.05,4.84,418.24,false
ORD50604,2025-09-04,C1037,Returning,West,Footwear,Canvas Sneakers,In-Store,64.10,3,0,0.00,192.30,true
ORD50359,2025-03-28,C1020,Returning,South,Accessories,Sunglasses,Online,27.32,1,0.3,6.52,19.12,false
ORD50853,2025-04-09,C1055,,Midwest,Apparel,Summer Dress,In-Store,108.97,1,0.05,0.00,103.52,false
ORD50738,2025-05-24,C1130,New,East,Apparel,Chino Pants,Online,96.24,2,0.15,6.81,163.61,false
ORD50652,2025-01-26,C1053,Returning,South,Accessories,Tote Bag,In-Store,47.00,2,0.1,0.00,84.60,true
ORD50802,2025-03-30,C1152,New,South,Footwear,Sandals,In-Store,140.01,1,0.1,0.00,126.01,false
ORD50366,2025-03-11,C1006,,East,Footwear,Running Shoes,In-Store,89.38,2,0.05,0.00,169.82,false
ORD50498,2025-01-25,C1046,New,West,Apparel,Classic Tee,Online,73.57,2,0,5.49,147.14,false
ORD50166,2025-11-10,C1071,New,Midwest,Home,Cotton Throw,In-Store,28.78,2,0.2,0.00,46.05,false
ORD50411,2025-04-12,C1063,Returning,East,Footwear,Leather Boots,Online,160.28,1,0,0.00,160.28,false
ORD50639,2025-12-31,C1015,New,West,Footwear,Running Shoes,Mobile App,91.26,1,0.2,9.84,73.01,false
ORD50307,2025-06-02,C1007,Returning,West,Apparel,Wool Sweater,In-Store,51.84,2,0.05,0.00,98.50,false
ORD50504,2025-03-21,C1084,New,Midwest,Beauty,Hand Cream,Online,26.68,2,0.15,5.21,45.36,false
ORD50151,2025-01-30,C1081,New,Midwest,Accessories,Wool Scarf,Online,77.75,2,0,11.96,132.17,false
ORD50209,2025-10-07,C1145,New,South,Footwear,Loafers,Online,123.09,3,0.05,4.35,350.81,false
ORD50583,2025-10-15,C1078,Returning,West,Footwear,Sandals,Online,43.57,2,0.2,7.96,69.71,true
ORD50311,2025-10-04,C1044,Returning,West,Apparel,Denim Jacket,Online,47.09,2,0.15,6.73,80.05,false
ORD50416,2025-03-09,C1123,New,East,Accessories,Leather Belt,In-Store,21.92,2,0.05,0.00,41.65,false
ORD50258,2025-03-14,C1167,Returning,West,Apparel,Chino Pants,In-Store,90.73,3,0.2,0.00,217.75,false
ORD50887,2025-01-15,C1001,Returning,Midwest,Home,Throw Pillow,Mobile App,52.67,2,0.05,6.79,100.07,false
ORD50777,2025-09-04,C1045,Returning,Midwest,Home,Table Lamp,Mobile App,66.63,2,0.05,5.77,126.60,false
